,Unnamed: 0,Unnamed: 0.1,loadingOrder,Port,longitude,latitude,longitude_int,latitude_int
2708,2951,9649,VI561410614117,CNSHK,113.898067,22.459367,113,22
2709,2952,9647,VI457379625371,CNSHK,113.894517,22.4559,113,22
2710,2953,9661,VI885539888851,CNSHK,113.87766200000002,22.462253,113,22
2711,2954,10859,YE388064174165,CNSHK,113.881508,22.432987,113,22
2712,2955,9685,VK394539532833,CNSHK,113.883883,22.448653,113,22
2713,2956,9686,VK419076796777,CNSHK,113.883383,22.44915,113,22
2714,2957,9729,VN215445113594,CNSHK,115.019563,22.128185,115,22
2715,2958,9724,VM687249569694,CNSHK,113.862817,22.486158,113,22
2716,2959,10854,YE200750955465,CNSHK,113.87226499999998,22.462897,113,22
2717,2960,10857,YE367574924765,CNSHK,113.875425,22.460912,113,22
2718,2961,9723,VM419779896377,CNSHK,113.892218,22.44697,113,22
2719,2962,9722,VM398721520412,CNSHK,113.883193,22.447488,113,22
2720,2963,9721,VM289740404828,CNSHK,113.876883,22.463633,113,22
2721,2964,9719,VM197313758434,CNSHK,113.876155,22.464734,113,22
2722,2965,9718,VM174502234860,CNSHK,113.89258999999998,22.447758,113,22
2723,2966,9715,VL986135558365,CNSHK,113.863607,22.484215,113,22
2724,2967,9713,VL827328987384,CNSHK,113.897318,22.457662,113,22
2725,2968,9712,VL732899132942,CNSHK,113.8798,22.451833,113,22
2726,2969,9711,VL726405374336,CNSHK,113.898817,22.46165,113,22
2727,2970,9709,VL618905496598,CNSHK,113.888583,22.4478,113,22
2728,2971,9708,VL607538024573,CNSHK,113.88115,22.449887,113,22
2729,2972,9707,VL604417987376,CNSHK,113.89771299999998,22.460743,113,22
2730,2973,9706,VL592247775405,CNSHK,113.890077,22.44586,113,22
2731,2974,9705,VL575475955481,CNSHK,113.885447,22.436887,113,22
2732,2975,9703,VL517423665200,CNSHK,113.8948,22.452433,113,22
2733,2976,9701,VL445882044099,CNSHK,113.885427,22.449337,113,22
2734,2977,9698,VL340570913809,CNSHK,113.879845,22.445813,113,22
2735,2978,10858,YE372388311664,CNSHK,113.88615,22.4415,113,22
2736,2979,9696,VL177070718278,CNSHK,113.877483,22.462417,113,22
2737,2980,9695,VK872295769644,CNSHK,113.89162,22.44768,113,22
2738,2981,9694,VK845856598609,CNSHK,115.269703,22.186898,115,22
2739,2982,9692,VK702052912475,CNSHK,113.88033,22.447972,113,22
2740,2983,9688,VK462276830766,CNSHK,113.883415,22.443365,113,22
2741,2984,9645,VI327633941369,CNSHK,114.153507,22.21985,114,22
2742,2985,9733,VN474494889943,CNSHK,113.881252,22.446612,113,22
2743,2986,9643,VI197228908992,CNSHK,113.87976299999998,22.458363,113,22
2744,2988,9598,VF807816120737,CNSHK,113.883428,22.442633,113,22
2745,2989,10887,YF578545519583,CNSHK,113.878492,22.461455,113,22
2746,2990,9594,VF593266421110,CNSHK,113.8875,22.442,113,22
2747,2991,9592,VF314066198941,CNSHK,113.866515,22.488152,113,22
2748,2992,9590,VF173232468286,CNSHK,114.270832,22.56471,114,22
2749,2994,9587,VE876954171875,CNSHK,113.87895,22.4596,113,22
2750,2995,9586,VE847621476904,CNSHK,113.894307,22.449153,113,22
2751,2996,10888,YF636216760759,CNSHK,113.866173,22.484543,113,22
2752,2997,9582,VE284036019397,CNSHK,113.891833,22.452083,113,22
2753,2998,9581,VE202460920421,CNSHK,113.868722,22.470162,113,22
2754,2999,9580,VE186114431205,CNSHK,113.871205,22.468538,113,22
2755,3000,9599,VF923925497528,CNSHK,113.88108,22.45212,113,22
2756,3001,9579,VE166178119009,CNSHK,113.875425,22.460912,113,22
2757,3002,10892,YF847306684399,CNSHK,113.885183,22.438033,113,22
2758,3003,9573,VD651129411124,CNSHK,113.88765,22.4428,113,22
2759,3004,10894,YG143453368883,CNSHK,113.89345,22.4509,113,22
2760,3005,9570,VD330769723100,CNSHK,113.864433,22.489275,113,22
2761,3006,9568,VD313905767940,CNSHK,113.879017,22.459667,113,22
2762,3007,9566,VD310956585817,CNSHK,113.892858,22.45379,113,22
2763,3008,9565,VD254892291131,CNSHK,113.881,22.4366,113,22
2764,3009,9564,VD201238848176,CNSHK,113.878817,22.459767000000006,113,22
2765,3010,9563,VD158231360833,CNSHK,113.896333,22.454333,113,22
2766,3011,9561,VC841591956174,CNSHK,113.898067,22.459367,113,22
2767,3012,10896,YG165959077025,CNSHK,113.873117,22.464322,113,22
2768,3013,9554,VC467166922814,CNSHK,113.8918,22.452067,113,22
2769,3014,10891,YF716898983488,CNSHK,113.885573,22.44805,113,22
2770,3015,10886,YF576285603228,CNSHK,114.939067,22.122233,114,22
2771,3016,9601,VF999001272060,CNSHK,113.892907,22.447797,113,22
2772,3017,10884,YF520010516052,CNSHK,113.892872,22.448648,113,22
2773,3018,9639,VH872258374373,CNSHK,114.2685,22.565,114,22
2774,3019,9637,VH782245508037,CNSHK,113.887805,22.447167,113,22
2775,3021,9635,VH611159054422,CNSHK,113.895965,22.451318,113,22
2776,3022,9634,VH606748268500,CNSHK,113.8825,22.447,113,22
2777,3023,9632,VH500089957108,CNSHK,113.875918,22.460877,113,22
2778,3024,10874,YF222667158895,CNSHK,113.880548,22.450965,113,22
2779,3025,9631,VH498454736542,CNSHK,113.884937,22.449352,113,22
2780,3027,9628,VH299920549159,CNSHK,113.881597,22.449633,113,22
2781,3028,10877,YF244768185689,CNSHK,113.878883,22.456808,113,22
2782,3029,9626,VH236051311266,CNSHK,113.89643999999998,22.462127,113,22
2783,3030,9625,VH233711712418,CNSHK,113.881252,22.446612,113,22
2784,3031,9624,VH232861916367,CNSHK,113.88845,22.443483,113,22
2785,3032,9623,VH126408563933,CNSHK,113.892833,22.450167,113,22
2786,3033,9622,VG973089851123,CNSHK,113.883193,22.447488,113,22
2787,3034,9621,VG926644772569,CNSHK,115.38645,22.511792,115,22
2788,3035,9620,VG867726204727,CNSHK,113.896167,22.4515,113,22
2789,3036,9619,VG859789555641,CNSHK,113.890217,22.445983,113,22
2790,3037,9618,VG837812118258,CNSHK,113.88124,22.445932,113,22
2791,3038,9617,VG779308454616,CNSHK,113.878833,22.457017,113,22
2792,3039,9615,VG721930777565,CNSHK,113.892383,22.449367,113,22
2793,3041,10881,YF432923881822,CNSHK,113.880548,22.450965,113,22
2794,3042,9609,VG358470957956,CNSHK,113.877692,22.456297,113,22
2795,3043,9607,VG321958738137,CNSHK,113.876257,22.463058,113,22
2796,3044,9604,VG224794478362,CNSHK,113.896143,22.45839,113,22
2797,3045,9642,VH987740912018,CNSHK,113.896148,22.45436,113,22
2798,3046,9552,VC462225516133,CNSHK,113.895633,22.4538,113,22
2799,3047,10852,YE160750187881,CNSHK,113.88123799999998,22.449925,113,22
2800,3048,9739,VN732054527864,CNSHK,113.888633,22.44315,113,22
2801,3049,9864,VV523515934587,CNSHK,113.889962,22.445518,113,22
2802,3050,9863,VV519936263597,CNSHK,113.878252,22.460932,113,22
2803,3051,9862,VV458680267422,CNSHK,114.28115,22.57515,114,22
2804,3052,9860,VV367241473396,CNSHK,113.888848,22.443028,113,22
2805,3053,9859,VV345441152341,CNSHK,113.896217,22.45875,113,22
2806,3054,9857,VV229640895422,CNSHK,113.899283,22.4614,113,22
2807,3055,9856,VV205638934939,CNSHK,113.873133,22.45952,113,22
2808,3056,9855,VV160900841863,CNSHK,113.878883,22.456808,113,22
2809,3057,10826,YD354495541831,CNSHK,113.893283,22.449067000000007,113,22
2810,3058,9854,VV123601286910,CNSHK,113.893903,22.451113,113,22
2811,3059,10828,YD385240077527,CNSHK,113.8808,22.446983,113,22
2812,3060,10829,YD407183946629,CNSHK,113.892333,22.449133,113,22
2813,3061,9865,VV536926727135,CNSHK,113.892357,22.449073,113,22
2814,3062,10830,YD437425367575,CNSHK,113.895783,22.459867000000006,113,22
2815,3063,9849,VU660911437568,CNSHK,113.895018,22.452972,113,22
2816,3064,9847,VU356246446501,CNSHK,113.89273,22.447117,113,22
2817,3066,9845,VU267939042800,CNSHK,113.890833,22.451,113,22
2818,3067,9842,VT940669679656,CNSHK,113.899467,22.458117,113,22
2819,3068,10834,YD476502956737,CNSHK,113.879017,22.446762,113,22
2820,3069,9839,VT806007215474,CNSHK,113.890957,22.446047,113,22
2821,3070,9838,VT785475533077,CNSHK,113.87354,22.462753,113,22
2822,3071,9837,VT626886513012,CNSHK,113.881333,22.450167,113,22
2823,3072,9835,VT585825465126,CNSHK,113.891283,22.44665,113,22
2824,3073,9834,VT418796067947,CNSHK,113.876198,22.465375,113,22
2825,3074,9832,VT395545787624,CNSHK,113.873283,22.4706,113,22
2826,3075,9851,VU815575553655,CNSHK,113.875033,22.46745,113,22
2827,3076,10825,YD319865031693,CNSHK,113.89835,22.459417,113,22
2828,3077,9867,VV591819973575,CNSHK,113.88043799999998,22.448142,113,22
2829,3078,9868,VV600264863886,CNSHK,113.893317,22.449067000000007,113,22
2830,3079,9907,VX898483083420,CNSHK,113.882767,22.445433,113,22
2831,3080,9905,VX704273632620,CNSHK,113.89775,22.4561,113,22
2832,3082,9904,VX685035573001,CNSHK,113.871638,22.46691,113,22
2833,3083,9899,VX589424291511,CNSHK,113.865512,22.484978,113,22
2834,3084,9898,VX552592576353,CNSHK,113.895912,22.450902,113,22
2835,3085,9897,VX552222781645,CNSHK,113.898042,22.466520000000006,113,22
2836,3086,9896,VX461078045280,CNSHK,113.894197,22.450857,113,22
2837,3087,9894,VX410022472818,CNSHK,113.891867,22.447348,113,22
2838,3088,9893,VX278158011471,CNSHK,114.39543700000002,21.861052,114,21
2839,3089,9890,VX169933623688,CNSHK,114.124705,22.327508,114,22
2840,3090,9889,VX106106197433,CNSHK,113.880218,22.453203,113,22
2841,3091,9887,VW868185088741,CNSHK,113.892762,22.448468,113,22
2842,3093,9885,VW811831422275,CNSHK,113.881473,22.451752,113,22
2843,3094,9884,VW579040866620,CNSHK,113.863583,22.481,113,22
2844,3095,9883,VW570633849073,CNSHK,113.875283,22.453467,113,22
2845,3097,9878,VW269931628989,CNSHK,113.873117,22.464322,113,22
2846,3098,9876,VW133032232880,CNSHK,113.882767,22.445433,113,22
2847,3099,9875,VW107364210130,CNSHK,113.881417,22.445017,113,22
2848,3100,9874,VV966377309258,CNSHK,113.863583,22.481,113,22
2849,3101,10824,YD316089712592,CNSHK,113.882878,22.448022,113,22
2850,3102,9873,VV862736529312,CNSHK,113.895217,22.452217,113,22
2851,3103,9872,VV833862167394,CNSHK,113.880833,22.451167,113,22
2852,3104,9871,VV802782595415,CNSHK,113.875843,22.465732,113,22
2853,3105,9870,VV714324103630,CNSHK,113.88157,22.451167,113,22
2854,3106,9830,VT225742010186,CNSHK,113.888748,22.44461,113,22
2855,3108,10836,YD507909501908,CNSHK,113.875489,22.466856,113,22
2856,3109,9828,VT143779055335,CNSHK,113.8806,22.450967,113,22
2857,3111,9767,VP219357751649,CNSHK,113.878883,22.456808,113,22
2858,3112,10842,YD710748582695,CNSHK,113.889332,22.449168,113,22
2859,3113,9761,VO789606832322,CNSHK,113.885593,22.448227,113,22
2860,3114,9760,VO783155479679,CNSHK,113.890957,22.446047,113,22
2861,3115,9759,VO774783034840,CNSHK,113.87364,22.45995,113,22
2862,3116,9757,VO551880470408,CNSHK,113.876302,22.45783,113,22
2863,3118,10843,YD746080670022,CNSHK,113.89662,22.454305,113,22
2864,3119,10844,YD755953819038,CNSHK,113.89745,22.464637,113,22
2865,3121,9752,VO258322933217,CNSHK,113.8965,22.456167,113,22
2866,3122,9770,VP332589159183,CNSHK,113.879917,22.446267,113,22
2867,3123,10845,YD788096267174,CNSHK,113.876683,22.463867,113,22
2868,3124,9750,VO227836582397,CNSHK,114.121603,22.327485,114,22
2869,3125,9749,VO101544165171,CNSHK,113.887867,22.443,113,22
2870,3126,10847,YD898546049972,CNSHK,113.889883,22.445643,113,22
2871,3127,10850,YE143837179482,CNSHK,113.896483,22.454067,113,22
2872,3128,9748,VN965428748424,CNSHK,113.894767,22.4492,113,22
2873,3129,9746,VN946587057300,CNSHK,113.88985,22.445683,113,22
2874,3130,9745,VN851470503013,CNSHK,114.2917,22.566617,114,22
2875,3131,10851,YE148040852627,CNSHK,113.879917,22.446267,113,22
2876,3132,9744,VN831033709511,CNSHK,113.888803,22.444997,113,22
2877,3134,9741,VN744150423405,CNSHK,113.879078,22.459527,113,22
2878,3135,9740,VN740640268742,CNSHK,113.89494,22.450727,113,22
2879,3136,9751,VO238882112313,CNSHK,113.898233,22.461563,113,22
2880,3137,9771,VP381647479896,CNSHK,113.88157,22.451167,113,22
2881,3138,9773,VP566879001045,CNSHK,113.8946,22.450783,113,22
2882,3139,9778,VP656566921151,CNSHK,113.8718,22.464033,113,22
2883,3140,9827,VT116348413174,CNSHK,113.898717,22.4625,113,22
2884,3141,10837,YD604221238138,CNSHK,113.898518,22.461555,113,22
2885,3142,9824,VS863285038181,CNSHK,113.890773,22.449167000000006,113,22
2886,3143,9823,VS768064830289,CNSHK,113.880467,22.447872,113,22
2887,3144,9822,VS751122808044,CNSHK,113.884267,22.437517,113,22
2888,3145,10839,YD650249080106,CNSHK,113.889383,22.444833,113,22
2889,3146,9820,VS669549470302,CNSHK,113.88235,22.446133,113,22
2890,3147,9817,VS557698555670,CNSHK,113.896107,22.45411,113,22
2891,3149,9811,VR888643470743,CNSHK,113.879917,22.446267,113,22
2892,3150,10840,YD658174349696,CNSHK,113.8755,22.4395,113,22
2893,3151,10841,YD682574177078,CNSHK,114.260583,22.571367,114,22
2894,3152,9809,VR808729909641,CNSHK,113.898883,22.457183,113,22
2895,3153,9808,VR793235591133,CNSHK,113.884742,22.446042,113,22
2896,3154,9805,VR525991494851,CNSHK,113.893095,22.44842,113,22
2897,3155,9804,VR417146342708,CNSHK,113.873917,22.46925,113,22
2898,3157,9796,VQ642039066581,CNSHK,113.89832,22.455162,113,22
2899,3158,9795,VQ637406407885,CNSHK,113.876468,22.46466,113,22
2900,3159,9791,VQ529678879668,CNSHK,113.893095,22.44842,113,22
2901,3160,9790,VQ521855464865,CNSHK,113.895833,22.4521,113,22
2902,3161,9789,VQ409737580236,CNSHK,113.875375,22.456228,113,22
2903,3162,9788,VQ317602905553,CNSHK,113.878743,22.452028,113,22
2904,3163,9787,VQ289689957418,CNSHK,113.875015,22.460025,113,22
2905,3164,9784,VQ230111101227,CNSHK,113.896228,22.454417000000007,113,22
2906,3165,9781,VP917997379163,CNSHK,113.895888,22.458907,113,22
2907,3166,9779,VP788685556867,CNSHK,113.691973,22.628882,113,22
2908,3167,9829,VT148147963262,CNSHK,113.88841200000002,22.44368,113,22
2909,3168,9910,VY190420972422,CNSHK,113.899,22.464317,113,22
2910,3169,9551,VC380140553621,CNSHK,113.87643,22.465068,113,22
2911,3170,9548,VC197695698256,CNSHK,113.875187,22.466743,113,22
2912,3171,9314,UO291582035751,CNSHK,113.892317,22.450467,113,22
2913,3172,9313,UO253641521578,CNSHK,113.89258999999998,22.447758,113,22
2914,3173,9311,UN919845825516,CNSHK,113.896183,22.454117,113,22
2915,3174,9310,UN857435920211,CNSHK,113.88899,22.443293,113,22
2916,3175,9308,UN757241160597,CNSHK,113.898518,22.461555,113,22
2917,3176,9307,UN731660227479,CNSHK,113.89805,22.466617000000006,113,22
2918,3177,9306,UN632006991887,CNSHK,113.881,22.4366,113,22
2919,3178,9305,UN456207817453,CNSHK,113.87945,22.4587,113,22
2920,3179,9303,UN192771271988,CNSHK,113.87226499999998,22.462897,113,22
2921,3181,9297,UM685660571138,CNSHK,114.37347,21.802818,114,21
2922,3182,9296,UM682926839245,CNSHK,113.885597,22.448675,113,22
2923,3183,9315,UO306348009297,CNSHK,113.894333,22.45113,113,22
2924,3184,9295,UM639183218576,CNSHK,113.898518,22.461555,113,22
2925,3185,9293,UM495128988072,CNSHK,113.87983,22.45843,113,22
2926,3186,10936,YI223035718951,CNSHK,113.897667,22.4607,113,22
2927,3188,9288,UM250807179167,CNSHK,113.896183,22.454117,113,22
2928,3189,9287,UM212056405380,CNSHK,113.882623,22.44689,113,22
2929,3190,9285,UM166240700204,CNSHK,113.897167,22.4539,113,22
2930,3191,9284,UL813781113575,CNSHK,113.897803,22.458342,113,22
2931,3192,9281,UL420714038581,CNSHK,113.882336,22.44457,113,22
2932,3193,9279,UL306642836112,CNSHK,113.898518,22.461555,113,22
2933,3194,9276,UL264093373410,CNSHK,113.877483,22.46245,113,22
2934,3195,9275,UL207488139596,CNSHK,113.873233,22.470933,113,22
2935,3196,9273,UL126452430593,CNSHK,113.88845,22.443483,113,22
2936,3197,10935,YI198761579856,CNSHK,113.88265,22.443333,113,22
2937,3198,9316,UO306675458080,CNSHK,113.881028,22.444992000000006,113,22
2938,3199,9317,UO320604525662,CNSHK,113.879483,22.4586,113,22
2939,3200,9318,UO624188233622,CNSHK,114.286597,22.575657,114,22
2940,3201,9366,UR649291015685,CNSHK,113.882336,22.44457,113,22
2941,3202,9362,UR373818899693,CNSHK,113.898883,22.457183,113,22
2942,3203,9361,UR339754604574,CNSHK,113.89355,22.449067000000007,113,22
2943,3204,9360,UR290743978313,CNSHK,113.885183,22.438033,113,22
2944,3205,10928,YH843519005692,CNSHK,113.892615,22.447765,113,22
2945,3206,9358,UR254095062068,CNSHK,113.895272,22.453973,113,22
2946,3207,9357,UR179259166879,CNSHK,113.88151,22.450852,113,22
2947,3208,9355,UQ852757932827,CNSHK,113.865637,22.48078,113,22
2948,3209,10932,YH993468467200,CNSHK,113.882818,22.442225,113,22
2949,3210,9350,UQ594565830149,CNSHK,114.39543700000002,21.861052,114,21
2950,3212,9347,UQ521620642935,CNSHK,113.874365,22.458115,113,22
2951,3213,9345,UQ495079084234,CNSHK,113.894467,22.4514,113,22
2952,3215,9343,UQ417881627591,CNSHK,113.89925,22.461333,113,22
2953,3216,9340,UP978852971334,CNSHK,113.890773,22.449167000000006,113,22
2954,3217,9336,UP661991606307,CNSHK,113.882675,22.445118,113,22
2955,3218,9334,UP547066880628,CNSHK,113.882833,22.445848,113,22
2956,3220,9332,UP491510628865,CNSHK,113.900483,22.457117,113,22
2957,3221,9331,UP437641136494,CNSHK,113.881597,22.449633,113,22
2958,3222,9330,UP414781378479,CNSHK,113.898755,22.453252,113,22
2959,3224,10933,YI134468056022,CNSHK,113.895583,22.453517,113,22
2960,3225,9323,UO827644710731,CNSHK,113.875193,22.451527,113,22
2961,3226,9320,UO700796929146,CNSHK,113.892422,22.448962,113,22
2962,3227,9319,UO655249942516,CNSHK,113.88055,22.448018,113,22
2963,3228,9272,UK970462244687,CNSHK,113.882133,22.44615,113,22
2964,3230,10937,YI233510526493,CNSHK,113.894067,22.451533,113,22
2965,3231,10941,YI389417703139,CNSHK,113.891258,22.446467,113,22
2966,3232,9209,UH698561540331,CNSHK,113.901367,22.3714,113,22
2967,3233,10950,YI865005916256,CNSHK,113.88123799999998,22.449925,113,22
2968,3234,9208,UH610585211040,CNSHK,113.863467,22.484775,113,22
2969,3235,9207,UH589458176469,CNSHK,113.88115,22.449887,113,22
2970,3236,9206,UH577948239907,CNSHK,113.892422,22.448962,113,22
2971,3237,10952,YI886058723267,CNSHK,113.897023,22.454123000000006,113,22
2972,3238,9203,UH501944879268,CNSHK,113.881613,22.469155,113,22
2973,3239,9200,UH488325052782,CNSHK,113.895317,22.452083,113,22
2974,3240,9198,UH454732143948,CNSHK,113.885317,22.448467,113,22
2975,3241,9197,UH444412644089,CNSHK,113.888067,22.4431,113,22
2976,3242,9196,UH425745192194,CNSHK,113.871208,22.46549,113,22
2977,3243,10954,YI949418283727,CNSHK,113.881098,22.445487,113,22
2978,3244,9210,UH726100791779,CNSHK,113.887833,22.447117,113,22
2979,3245,9195,UH395925137403,CNSHK,113.888407,22.442803,113,22
2980,3247,9190,UH176313548468,CNSHK,113.880367,22.449183,113,22
2981,3248,10957,YJ154824847532,CNSHK,113.878743,22.452028,113,22
2982,3249,9188,UH127437652479,CNSHK,113.878967,22.459617,113,22
2983,3250,9187,UG966349789554,CNSHK,113.881483,22.44735,113,22
2984,3251,9184,UG907507365918,CNSHK,113.866598,22.484492000000003,113,22
2985,3252,9183,UG847287217936,CNSHK,113.894767,22.453053,113,22
2986,3253,10958,YJ220314417008,CNSHK,113.894883,22.451683,113,22
2987,3254,9181,UG614232483842,CNSHK,113.894778,22.451028,113,22
2988,3255,9179,UG566317441099,CNSHK,113.888,22.443333,113,22
2989,3256,9178,UG462267537198,CNSHK,113.8741,22.465917,113,22
2990,3257,10961,YJ314625710649,CNSHK,113.879283,22.459238,113,22
2991,3258,9193,UH293904945304,CNSHK,113.897712,22.458685,113,22
2992,3259,9214,UH881150914984,CNSHK,113.894767,22.453053,113,22
2993,3260,9215,UH930053948573,CNSHK,113.875975,22.465773,113,22
2994,3261,9216,UH963034059191,CNSHK,113.873263,22.469687,113,22
2995,3262,9268,UK915883390959,CNSHK,113.895483,22.45388,113,22
2996,3263,9267,UK780599571435,CNSHK,113.86903,22.469723,113,22
2997,3264,9266,UK693787941550,CNSHK,113.894307,22.449153,113,22
2998,3265,9260,UK151476284163,CNSHK,114.28625,22.5746,114,22
2999,3266,9256,UJ996864971078,CNSHK,113.889468,22.443968,113,22
3000,3267,9255,UJ985530331249,CNSHK,113.879028,22.459508,113,22
3001,3268,9253,UJ852563660552,CNSHK,113.898283,22.457883,113,22
3002,3269,9252,UJ735313997157,CNSHK,113.896775,22.458933,113,22
3003,3271,9250,UJ691097713825,CNSHK,113.8866,22.442217000000007,113,22
3004,3272,9246,UJ541269038423,CNSHK,113.879333,22.459167,113,22
3005,3273,10943,YI460782753822,CNSHK,113.864865,22.484882,113,22
3006,3274,9244,UJ444428236727,CNSHK,113.877183,22.463033,113,22
3007,3276,9239,UJ227352630507,CNSHK,113.8995,22.456167,113,22
3008,3277,9238,UJ139270712748,CNSHK,113.8963,22.452567,113,22
3009,3278,9237,UI998801223110,CNSHK,113.88661299999998,22.440167,113,22
3010,3279,9236,UI862416019259,CNSHK,113.895833,22.459167,113,22
3011,3280,10946,YI595423557828,CNSHK,113.873768,22.465313,113,22
3012,3281,9235,UI829440240199,CNSHK,114.39543700000002,21.861052,114,21
3013,3282,10948,YI730410118432,CNSHK,113.899642,22.45665,113,22
3014,3283,10949,YI804949519029,CNSHK,113.88513799999998,22.439563,113,22
3015,3284,9230,UI480137000001,CNSHK,113.876273,22.45683,113,22
3016,3285,9228,UI408682431605,CNSHK,113.876683,22.457,113,22
3017,3286,9226,UI385204547041,CNSHK,113.881813,22.447195,113,22
3018,3287,9225,UI380496612902,CNSHK,113.88742,22.443578,113,22
3019,3288,9218,UH978762754541,CNSHK,113.874083,22.461117,113,22
3020,3289,10938,YI274703079591,CNSHK,113.89125,22.44745,113,22
3021,3290,9550,VC279664864214,CNSHK,113.891433,22.446567,113,22
3022,3291,10927,YH767673830368,CNSHK,113.880853,22.442877,113,22
3023,3292,9370,UR833222123722,CNSHK,113.897882,22.454795,113,22
3024,3293,10911,YG886719306613,CNSHK,113.87747,22.451887,113,22
3025,3294,9510,UY950722476886,CNSHK,113.89355,22.449067000000007,113,22
3026,3295,9508,UY923006555259,CNSHK,113.884643,22.437163,113,22
3027,3296,9507,UY914957233589,CNSHK,113.895898,22.459098,113,22
3028,3297,9506,UY902582144191,CNSHK,113.87747,22.451887,113,22
3029,3298,9505,UY901069809872,CNSHK,113.881927,22.466927,113,22
3030,3299,9504,UY800462022592,CNSHK,113.88757,22.442593,113,22
3031,3300,9502,UY715366647563,CNSHK,113.891732,22.45187,113,22
3032,3301,10912,YG920484097376,CNSHK,113.896483,22.454067,113,22
3033,3302,9501,UY701059276675,CNSHK,113.875267,22.466617000000006,113,22
3034,3303,9500,UY694404557124,CNSHK,113.893233,22.45445,113,22
3035,3304,9496,UY343638021531,CNSHK,113.889493,22.444453,113,22
3036,3305,9513,UZ282001050359,CNSHK,113.894333,22.447667000000006,113,22
3037,3306,9494,UY331182065842,CNSHK,113.892518,22.453033,113,22
3038,3308,9491,UY257698339388,CNSHK,114.2634,22.569167,114,22
3039,3309,9490,UY257249479444,CNSHK,113.890213,22.445752,113,22
3040,3310,9489,UY244329890528,CNSHK,113.895117,22.462783,113,22
3041,3311,9488,UY155171956029,CNSHK,113.881333,22.450167,113,22
3042,3312,9485,UY111668703244,CNSHK,113.881792,22.445262,113,22
3043,3313,10913,YG942199079679,CNSHK,113.894395,22.455722,113,22
3044,3314,9483,UX991293101098,CNSHK,113.873432,22.47078,113,22
3045,3315,9482,UX943694984128,CNSHK,113.895863,22.453605,113,22
3046,3316,9480,UX909833214097,CNSHK,114.3651,21.950267,114,21
3047,3317,10914,YG977396226197,CNSHK,113.861673,22.487468,113,22
3048,3318,9475,UX353441785041,CNSHK,113.880718,22.449665,113,22
3049,3319,9493,UY283521458308,CNSHK,113.884643,22.437163,113,22
3050,3320,9514,UZ340019105874,CNSHK,113.91385,22.36285,113,22
3051,3321,9515,UZ382092880148,CNSHK,113.884528,22.443935,113,22
3052,3322,9516,UZ411814461811,CNSHK,113.878767,22.4541,113,22
3053,3323,10898,YG314019256668,CNSHK,113.879,22.4596,113,22
3054,3325,10900,YG427406965411,CNSHK,113.8913,22.451883,113,22
3055,3326,10902,YG467727944192,CNSHK,113.8777,22.46235,113,22
3056,3327,9543,VB741491288450,CNSHK,113.863583,22.481,113,22
3057,3328,9542,VB718515745020,CNSHK,113.87945,22.458667,113,22
3058,3329,9541,VB653225584486,CNSHK,113.87426,22.468998000000006,113,22
3059,3330,9540,VB553837390017,CNSHK,113.889737,22.449922,113,22
3060,3331,9538,VB383569990002,CNSHK,113.882627,22.442167,113,22
3061,3332,9535,VB184942139670,CNSHK,113.891855,22.44731,113,22
3062,3333,10903,YG709139525549,CNSHK,113.879388,22.458578,113,22
3063,3334,10904,YG741988308722,CNSHK,113.891258,22.446467,113,22
3064,3335,9533,VA482710853352,CNSHK,113.8854,22.440533,113,22
3065,3336,10906,YG752944859060,CNSHK,113.887812,22.443012,113,22
3066,3337,9532,VA222082256834,CNSHK,113.691973,22.628882,113,22
3067,3338,9530,VA101815599143,CNSHK,113.897487,22.461755,113,22
3068,3339,9529,UZ988785548549,CNSHK,113.896228,22.454417000000007,113,22
3069,3340,10907,YG814552432857,CNSHK,113.8875,22.442,113,22
3070,3342,9527,UZ937931445414,CNSHK,113.895483,22.45388,113,22
3071,3343,10908,YG832296690505,CNSHK,113.879103,22.459342000000003,113,22
3072,3344,9524,UZ864057561741,CNSHK,113.892642,22.449843,113,22
3073,3345,9523,UZ778918304880,CNSHK,113.88757,22.442593,113,22
3074,3346,9522,UZ711120476498,CNSHK,113.897023,22.454123000000006,113,22
3075,3347,9520,UZ649137034862,CNSHK,113.885183,22.438033,113,22
3076,3348,9519,UZ634794266989,CNSHK,113.8988,22.458567,113,22
3077,3349,9517,UZ490443174716,CNSHK,113.877108,22.459222,113,22
3078,3350,9473,UX307435324008,CNSHK,113.881792,22.445262,113,22
3079,3351,9369,UR744364598171,CNSHK,113.892888,22.448220000000006,113,22
3080,3352,9472,UX241864486018,CNSHK,113.89662,22.454305,113,22
3081,3353,10916,YH164382229810,CNSHK,113.8808,22.446983,113,22
3082,3355,9414,UU156937787800,CNSHK,113.88112,22.447235,113,22
3083,3356,9413,UT978047811887,CNSHK,113.874076,22.468783,113,22
3084,3357,9412,UT945297462374,CNSHK,113.879623,22.458597,113,22
3085,3358,9410,UT745534730948,CNSHK,113.8953,22.46185,113,22
3086,3359,10922,YH423925396707,CNSHK,113.893167,22.449517,113,22
3087,3361,10923,YH443644254023,CNSHK,113.883768,22.445152,113,22
3088,3362,9405,UT497185659156,CNSHK,113.895513,22.456275,113,22
3089,3363,9404,UT449021148869,CNSHK,113.87915,22.449943,113,22
3090,3364,9403,UT437349513860,CNSHK,114.286065,22.570163,114,22
